Cod_Prod	Nom_Prod	Concent	Nom_Form_Farm	Presentac	Fracción	Num_RegSan	Nom_Titular	Nom_Fabricante	Nom_IFA	Nom_Rubro	Situación
59935	METFORMINA CLORHIDRATO	850 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	100	EN09470	LABORATORIOS PORTUGAL S.R.L.	LABORATORIOS PORTUGAL S.R.L.	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
55333	METFORMINA CLORHIDRATO	1000 mg	Comprimido de liberación prolongada	Caja Envase Blíster Comprimido de Liberación Prolongada	100	EN05336	LABORATORIOS PORTUGAL S.R.L.	CIFARMA S.A.C. - LIMA - PERÚ	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
48339	METFORPHAR-850	850 mg	Tableta Recubierta	Caja Envase Blister Tableta Recubierta 	100	EE07886	DROGUERIA LIPHARMA S.A.C.	FLAMINGO PHARMACEUTICALS LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
47196	METFORSIL	1000 mg	Tableta de Liberación Prolongada	Caja Envase Blíster Tabletas de Liberación Prolongada	30	EE05163	HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS	HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
47197	METFORSIL	750 mg	Tableta de Liberación Prolongada	Caja Envase Blíster Tabletas de Liberación Prolongada 	30	EE05164	HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS	HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
47198	METFORSIL	500 mg	Tableta de Liberación Prolongada	Caja Envase Blíster Tabletas de Liberación Prolongada	30	EE05162	HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS	HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
47340	METFORTABS	500 mg	Tableta Recubierta	Caja Envase Blíster Tabletas Recubiertas	30	EE05957	SHERFARMA S.A.C.	INDOCO REMEDIES LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
47301	METFORTABS	850 mg	Tableta Recubierta	Caja Envase Blíster Tabletas Recubiertas	30	EE05956	SHERFARMA S.A.C.	INDOCO REMEDIES LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
47308	METFORTABS	1000 mg	Tableta Recubierta	Caja Envase Blíster Tabletas Recubiertas	30	EE05955	SHERFARMA S.A.C.	INDOCO REMEDIES LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
37403	METFORTABS	500 mg	Tableta	Caja Envase Blister Tabletas	50	EE01083	SHERFARMA S.A.C.	REYOUNG PHARMACEUTICAL CO. LTD.	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
59903	METFORTABS	1000 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	30	EE14379	SHERFARMA S.A.C.	MEPRO PHARMACEUTICALS PRIVATE LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
59280	METFORTABS	500 mg	Tableta	Caja Envase Blíster Tabletas	30	EE01083	SHERFARMA S.A.C.	REYOUNG PHARMACEUTICAL CO. LTD.	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
58562	METFORTABS	850 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	30	EE11654	SHERFARMA S.A.C.	MEPRO PHARMACEUTICALS PRIVATE LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
40750	METFORTABS XR	750 mg	Tableta de Liberación Prolongada	Caja Envase Blister Tabletas	30	EE04450	SHERFARMA S.A.C.	INVENTIA HEALTHCARE PRIVATE LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
40733	METFORTABS XR	1000 mg	Tableta de Liberación Prolongada	Caja Envase Blister Tabletas	30	EE04458	SHERFARMA S.A.C.	INVENTIA HEALTHCARE PRIVATE LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
40734	METFORTABS XR	500 mg	Tableta de Liberación Prolongada	Caja Envase Blister Tabletas	30	EE04460	SHERFARMA S.A.C.	INVENTIA HEALTHCARE PRIVATE LIMITED	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
40305	METGLU	850 mg	Tableta Recubierta	Caja Envase Blister Tabletas	20	EN03798	LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.	LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
55600	METGLU	1000 mg	Tableta de Liberación Prolongada	Caja Envase Blíster Tableta de Liberación Prolongada	30	EN09083	LABORATORIOS PORTUGAL S.R.L.	CIFARMA S.A.C. - LIMA - PERÚ	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
54555	METGLU	850 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	20	EN03798	LABORATORIOS PORTUGAL S.R.L.	LABORATORIOS PORTUGAL S.R.L.	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
49494	METGLU DUO	500 mg + 5.0 mg	Tableta Recubierta	Caja Envase Blister Tabletas Recubierta	30	EN06280	LABORATORIOS PORTUGAL S.R.L.	LABORATORIOS PORTUGAL S.R.L.	GLIBENCLAMIDA + CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
59265	METGLU XR	750 mg	Comprimido recubierto de liberación prolongada	Caja Envase Blíster Comprimido Recubierto de Liberación Prolongada	30	EN05335	LABORATORIOS PORTUGAL S.R.L.	CIFARMA S.A.C. - LIMA - PERÚ	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
59657	METGLU XR	1000 mg	Tableta de Liberación Prolongada	Caja Envase Blíster Tableta de Liberación Prolongada	30	EN09083	LABORATORIOS PORTUGAL S.R.L.	CIFARMA S.A.C. - LIMA - PERÚ	CLORHIDRATO DE METFORMINA	ESPECIALIDAD FARMACEUTICA	ACT
43415	METHOCEL 2.5	2.5 mg	Tableta	Caja Envase Blister Tabletas	100	EE03601	SEVEN PHARMA S.A.C.	CELON LABORATORIES PRIVATE LIMITED	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
44522	METHOCEL 50	50 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	10	EE04627	SEVEN PHARMA S.A.C.	CELON LABORATORIES PRIVATE LIMITED	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
42338	METHOCEL 500	500 mg/ 5 mL	Concentrado para Solución para Perfusión	Caja Vial x 5 mL	1	EE03598	SEVEN PHARMA S.A.C.	CELON LABORATORIES PRIVATE LIMITED	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
46946	METICEL OFTENO	0.5 %	Solución Oftálmica	Caja Frasco Gotero x 10 mL	1	EE04116	LABORATORIOS OFTALMICOS S.A.C.	LABORATORIOS SOPHIA,S.A. DE C.V.	HIPROMELOSA	ESPECIALIDAD FARMACEUTICA	ACT
7412	METICEL OFTENO	0.5 %	Solución Oftálmica	Envase  X 10 mL	1	E18793	FARMACEUTICA CONTINENTAL E.I.R.L.	LABORATORIOS SOPHIA,S.A. DE C.V.	HIPROMELOSA	MEDICAMENTO DE MARCA	ACT
57281	METICEL OFTENO	0.5 %	Solución Oftálmica	Caja Frasco Gotero x 10 mL	1	EE04116	LABOFTA S.A.C.	LABORATORIOS SOPHIA,S.A. DE C.V.	HIPROMELOSA	ESPECIALIDAD FARMACEUTICA	ACT
58782	METICORTELONE	15 mg/ 5 mL	Solución Oral	Caja Frasco x 120 mL + Accesorio	1	EE11934	ASPEN PERU S.A.	QUIMICA Y FARMACIA S.A. DE C.V.	PREDNISOLONA FOSFATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
41304	METILCREM	0.1 %	Crema	Caja Tubo x 20 g	1	EN02877	FARMINDUSTRIA S.A.	FARMINDUSTRIA S.A.	ACEPONATO DE METILPREDNISOLONA	ESPECIALIDAD FARMACEUTICA	ACT
41305	METILCREM	0.1 %	EMULSION TOPICA	Caja Tubo x 30 g	1	EN02330	FARMINDUSTRIA S.A.	FARMINDUSTRIA S.A.	ACEPONATO DE METILPREDNISOLONA	ESPECIALIDAD FARMACEUTICA	ACT
39685	METILDOPA	250 mg	Tableta	Caja Envase Blister Tabletas	100	EN00537	HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS	HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS	METILDOPA	ESPECIALIDAD FARMACEUTICA	ACT
38440	METILDOPA	250 mg	Tableta	Caja Envase Blister Tabletas	500	EN00537	HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS	HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS	METILDOPA	ESPECIALIDAD FARMACEUTICA	ACT
29806	METILDOPA	250 mg	Tableta Recubierta	Caja Envase Blister Tabletas	50	NG1516	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METILDOPA	MEDICAMENTO GENERICO	ACT
29807	METILDOPA	250 mg	Tableta Recubierta	Caja Envase Blister Tabletas	100	NG1516	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METILDOPA	MEDICAMENTO GENERICO	ACT
29288	METILDOPA	250 mg	Tableta Recubierta	Caja Envase Blister Tabletas	200	NG1516	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METILDOPA	MEDICAMENTO GENERICO	ACT
56729	METILDOPA	250 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	100	EN04547	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METILDOPA	ESPECIALIDAD FARMACEUTICA	ACT
51493	METILDOPA	250 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	200	EN04547	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METILDOPA	ESPECIALIDAD FARMACEUTICA	ACT
56737	METILFENIDATO	10 mg	Tableta	Caja Envase Blíster Tableta	100	EN00095	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METILFENIDATO CLORHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
55164	METILPHARM	250 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	100	EE09542	OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.	GLOBELA PHARMA PVT. LTD.	METILDOPA	ESPECIALIDAD FARMACEUTICA	ACT
59441	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja Vial	1	EE00400	VITALIS PERU S.A.C.	VITALIS S.A.C.I.  PLANTA 2 - COLOMBIA	METILPREDNISOLONA SUCCINATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
58810	METILPREDNISOLONA	16 mg	Tableta	Caja Envase Blíster Tableta	7	EE11603	PHARMACEUTICAL DISTOLOZA S.A.	RESCUERS LIFE SCIENCES LTD	METILPREDNISOLONA	ESPECIALIDAD FARMACEUTICA	ACT
53056	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja Vial	1	EE09440	JPS DISTRIBUCIONES E.I.R.L	CIRON DRUGS & PHARMACEUTICALS PVT. LTD.	METILPREDNISOLONA SUCCINATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
30134	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja Vial + Solvente X 10 mL	10	NG4906	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	MEDICAMENTO GENERICO	ACT
25554	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja Vial + Solvente X 10 mL	1	NG4906	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	MEDICAMENTO GENERICO	ACT
35020	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja  Vial	10	EE00400	VITALIS PERU S.A.C.	VITROFARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
31808	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja  Vial	5	NG4906	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	MEDICAMENTO GENERICO	ACT
31809	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja  Vial	25	NG4906	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	MEDICAMENTO GENERICO	ACT
31810	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja  Vial	50	NG4906	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	MEDICAMENTO GENERICO	ACT
31811	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja  Vial	100	NG4906	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	MEDICAMENTO GENERICO	ACT
31812	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja  Vial	500	NG4906	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	MEDICAMENTO GENERICO	ACT
39225	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja  Vial	1	EE00400	VITALIS PERU S.A.C.	VITROFARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
40002	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja  Vial	10	En03029	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
44423	METILPREDNISOLONA	500 mg	Polvo para Solución Inyectable	Caja Vial + Solvente x 10 mL	1	EN03029	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METILPREDNISOLONA SUCCINATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
46961	METOCLONYL	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	10	EE06529	DROGUERIA DISTRIBUIDORA DANY S.A.C.	JIANGSU RUINIAN QIANJIN PHARMACEUTICAL CO., LTD	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
48417	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	50	EN00238	MEDIFARMA S.A.	MEDIFARMA S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
45291	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	5	EE00377	SANOFI - AVENTIS DEL PERU S.A.	LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
42658	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	100	EE03692	SANDERSON S.A.	LABORATORIO SANDERSON S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
38960	METOCLOPRAMIDA	10 mg	Tableta	Caja Envase Blister Tabletas	100	EN02479	FARMINDUSTRIA S.A.	FARMINDUSTRIA S.A.	METOCLOPRAMIDA	ESPECIALIDAD FARMACEUTICA	ACT
38406	METOCLOPRAMIDA	10 mg	Tableta	Caja Envase Blister Tabletas	500	EN00104	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
37574	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	5	EE00377	GENFAR DEL PERU S.A.C.	LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.	METOCLOPRAMIDA	ESPECIALIDAD FARMACEUTICA	ACT
33702	METOCLOPRAMIDA	10 mg	Tableta	Caja Envase Blister Tabletas	100	EN00104	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
7425	METOCLOPRAMIDA	10 mg	Tableta	Caja Envase Blister Tabletas	100	NG1772	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	MEDICAMENTO GENERICO	ACT
28293	METOCLOPRAMIDA	10 mg	Tableta	Caja Envase Blister Tabletas	2	NG1772	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	MEDICAMENTO GENERICO	ACT
52681	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	100	EE03692	FRESENIUS KABI PERU S.A.	LABORATORIO SANDERSON S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
52406	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	50	EE09101	PHARMAGEN S.A.C.	REYOUNG PHARMACEUTICAL CO. LTD.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
53231	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	100	EE09867	VITALIS PERU S.A.C.	VITALIS S.A.C.I.  PLANTA 8 - COLOMBIA	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
54867	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	10	EE10412	OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.	TIANJIN KING YORK GROUP HUBEI TIANYAO PHARMACEUTICAL CO., LTD.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
54149	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	10	EE09101	OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.	REYOUNG PHARMACEUTICAL CO. LTD.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
54150	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	50	EE09101	OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.	REYOUNG PHARMACEUTICAL CO. LTD.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
59344	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	5	EE00377	GENFAR DEL PERU S.A.C.	FAREVA VILLA RICA S.A.S.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
59700	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	100	EE10438	DROGUERIA INVERSIONES JPS S.A.C.	REYOUNG PHARMACEUTICAL CO. LTD.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
59737	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampollas x 2 mL	10	EE13215	CORPORACION H & K PHARMA S.A.C.	REYOUNG PHARMACEUTICAL CO. LTD.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
58673	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	100	EE03692	MEDIFARMA S.A.	LABORATORIO SANDERSON S.A.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
58352	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	10	EE00377	GENFAR DEL PERU S.A.C.	FAREVA VILLA RICA S.A.S.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
58361	METOCLOPRAMIDA	10 mg	Tableta	Caja Envase Blíster Tableta	100	EN09263	LABORATORIOS PORTUGAL S.R.L.	LABORATORIOS PORTUGAL S.R.L.	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
58454	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampollas x 2 mL	10	EE12435	DIPHASAC S.A.C.	GUIZHOU TIANDI PHARMACEUTICAL CO., LTD	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
57291	METOCLOPRAMIDA	10 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	100	EE10752	DROGUERIA INVERSIONES JPS S.A.C.	ANHUI CHENGSHI PHARMACEUTICAL CO., LTD	METOCLOPRAMIDA CLORHIDRATO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
59472	METOJECT	10 mg/ 0.20 mL	Solución Inyectable	Caja Jeringa Prellenada x 0.20 mL	1	EE13512	LOGISTICS BUSINESS SERVICES S.A.C.	ONCOTEC PHARMA PRODUKTION GMBH	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
59473	METOJECT	15 mg/ 0.30 mL	Solución Inyectable	Caja Jeringa Prellenada x 0.30 mL	1	EE13510	LOGISTICS BUSINESS SERVICES S.A.C.	ONCOTEC PHARMA PRODUKTION GMBH	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
59474	METOJECT	20 mg/ 0.40 mL	Solución Inyectable	Caja Jeringa Prellenada x 0.40 mL	1	EE13513	LOGISTICS BUSINESS SERVICES S.A.C.	ONCOTEC PHARMA PRODUKTION GMBH	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
59475	METOJECT	25 mg/ 0.50 mL	Solución Inyectable	Caja Jeringa Prellenada x 0.50 mL	1	EE13511	LOGISTICS BUSINESS SERVICES S.A.C.	ONCOTEC PHARMA PRODUKTION GMBH	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
54417	METOTREX 2.5	2.5 mg	Tableta	Caja Envase Blíster Tableta	100	EE09446	DROGUERIA LIPHARMA S.A.C.	GLOBELA PHARMA PVT. LTD.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
52593	METOTREX 2.5	2.5 mg	Tableta	Caja Envase Blíster Tableta 	1	EE09446	DROGUERIA LIPHARMA S.A.C.	GLOBELA PHARMA PVT. LTD.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
52251	METOTREXATO	2.5 mg	Tableta	Caja Envase Folio Tabletas	30	EN04352	LABORATORIOS INDUQUIMICA S.A.	LABORATORIOS INDUQUIMICA S.A.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
50726	METOTREXATO	50 mg/ 2 mL	Solución Inyectable	Caja Vial x 2 mL	1	EE08496	GP PHARM S.A.	GP PHARM S.A.	METOTREXATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
50727	METOTREXATO	500 mg/ 20 mL	Solución Inyectable	Caja Vial x 20 mL  	1	EE08497	GP PHARM S.A.	GP PHARM S.A.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
59106	METOTREXATO	2.5 mg	Tableta	Caja Envase Blíster Tableta	30	EE11175	MEDIFARMA S.A.	GLOBELA PHARMA PVT. LTD.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
57300	METOTREXATO	500 mg/ 20 mL	Solución Inyectable	Caja Vial x 20 mL	1	EE08497	GLOBAL MED FARMA S.A.C.	GP PHARM S.A.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
57301	METOTREXATO	50 mg/ 2 mL	Solución Inyectable	Caja Vial x 2 mL	1	EE08496	GLOBAL MED FARMA S.A.C.	GP PHARM S.A.	METOTREXATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
57019	METOTREXATO	2.5 mg	Tableta	Caja Envase Blíster Tableta	100	EN03392	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
55906	METOTREXATO	50 mg/ 2 mL	Solución Inyectable	Caja Vial x 3 mL	1	EE11165	SEVEN PHARMA S.A.C.	NAPROD LIFE SCIENCES PVT. LTD.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
56338	METOTREXATO	2.5 mg	Tableta	Caja Envase Blíster Tableta	100	EE11141	SEVEN PHARMA S.A.C.	NAPROD LIFE SCIENCES PVT. LTD.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
38257	METOTREXATO	50 mg/ 2 mL	Solución Inyectable	Caja  Vial x 2 mL	1	EE01893	PERULAB S.A.	LABORATORIO KEMEX  S.A.	METOTREXATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
39018	METOTREXATO	2.5 mg	Tableta	Caja Envase Blister Tabletas	100	EE01138	PALMAGYAR S.A.	KOREA UNITED PHARM. INC	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
39903	METOTREXATO	500 mg/ 20 mL	Solución Inyectable	Caja Vial x 20 mL	1	EE01943	PERULAB S.A.	LABORATORIO KEMEX  S.A.	METOTREXATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
40917	METOTREXATO	500 mg	Polvo para Solución Inyectable	Caja vial	1	EE04180	MEDIFARMA S.A.	LABORATORIO FARMACO URUGUAYO S.A.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
40908	METOTREXATO	50 mg	Polvo para Solución Inyectable	Caja vial	1	EE03994	MEDIFARMA S.A.	LABORATORIO FARMACO URUGUAYO  S.A.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
42549	METOTREXATO	2.5 mg	Tableta	Caja Envase Folio Tabletas	100	EN04352	LABORATORIOS INDUQUIMICA S.A.	LABORATORIOS INDUQUIMICA S.A.	METOTREXATO	ESPECIALIDAD FARMACEUTICA	ACT
59321	METPROL-HG	100 mg	Tableta de Liberación Prolongada	Caja Envase Blíster Tableta de Liberación Prolongada	30	EE12707	AXIERTA S.A.C.	TRIDENT LIFELINE LTD.	METOPROLOL SUCCINATO	ESPECIALIDAD FARMACEUTICA	ACT
